INDEX,LOAD,WIND,SOLAR,RESIDUAL,SOC
4337,40.562,38.007,2.082,0.473,-12662.644
4338,40.568,38.067,0.686,1.815,-12664.459
4339,40.36,38.572,0.053,1.735,-12666.194
4340,37.65,38.514,0,-0.864,-12665.33
4341,34.206,39.47,0,-5.264,-12660.066
4342,30.912,40.767,0,-9.855,-12650.211
4343,27.943,41.836,0,-13.893,-12636.318
4344,26.053,42.168,0,-16.115,-12620.203
4345,22.934,43.408,0,-20.474,-12599.729
4346,23.713,44.053,0.003,-20.343,-12579.386
4347,27.66,44.61,0.389,-17.339,-12562.047
4348,32.409,44.649,1.708,-13.948,-12548.099
4349,36.047,44.528,4.684,-13.165,-12534.934
4350,38.344,43.774,8.84,-14.27,-12520.664
4351,39.174,42.993,11.916,-15.735,-12504.929
4352,39.679,41.492,15.128,-16.941,-12487.988
4353,39.636,41.564,18.923,-20.851,-12467.137
4354,38.782,44.236,21.852,-27.306,-12439.831
4355,38.081,46.332,20.866,-29.117,-12410.714
4356,37.699,47.362,21.191,-30.854,-12379.86
4357,38.405,48.543,18.458,-28.596,-12351.264
4358,38.914,48.648,17.335,-27.069,-12324.195
4359,38.545,48.292,13.029,-22.776,-12301.419
4360,38.313,47.949,9.416,-19.052,-12282.367
4361,38.42,46.977,5.264,-13.821,-12268.546
4362,38.433,46.161,1.824,-9.552,-12258.994
4363,38.14,45.537,0.117,-7.514,-12251.48
4364,35.079,46.395,0,-11.316,-12240.164
4365,31.53,44.834,0,-13.304,-12226.86
4366,36.469,43.719,0,-7.25,-12219.61
4367,34.684,42.287,0,-7.603,-12212.007
4368,33.446,41.858,0,-8.412,-12203.595
4369,32.637,40.957,0,-8.32,-12195.275
4370,32.87,39.969,0.012,-7.111,-12188.164
4371,34.369,38.737,0.84,-5.208,-12182.956
4372,37.997,38.036,2.92,-2.959,-12179.997
4373,41.121,37.368,5.819,-2.066,-12177.931
4374,41.89,35.387,7.978,-1.475,-12176.456
4375,42.216,33.959,12.174,-3.917,-12172.539
4376,42.987,31.786,14.334,-3.133,-12169.406
4377,43.72,32.619,15.8,-4.699,-12164.707
4378,43.096,35.517,19.559,-11.98,-12152.727
4379,42.249,38.302,19.966,-16.019,-12136.708
4380,41.718,40.192,20.878,-19.352,-12117.356
4381,42.399,40.161,19.092,-16.854,-12100.502
4382,43.948,40.7,14.911,-11.663,-12088.839
4383,43.868,42.106,11.813,-10.051,-12078.788
4384,44.535,42.032,7.371,-4.868,-12073.92
4385,43.759,40.273,3.849,-0.363,-12073.557
4386,43.666,38.816,1.48,3.37,-12076.927
4387,42.504,38.006,0.123,4.375,-12081.302
4388,39.011,36.469,0,2.542,-12083.844
4389,36.022,36.869,0,-0.847,-12082.997
4390,38.132,37.25,0,0.882,-12083.879
4391,36.344,36.506,0,-0.162,-12083.717
4392,35.14,34.51,0,0.63,-12084.347
4393,34.356,32.942,0,1.414,-12085.761
4394,34.688,31.314,0.01,3.364,-12089.125
4395,36.166,29.888,1.018,5.26,-12094.385
4396,39.735,29.086,3.634,7.015,-12101.4
4397,42.807,28.495,7.21,7.102,-12108.502
4398,43.534,27.045,10.608,5.881,-12114.383
4399,43.85,25.261,14.802,3.787,-12118.17
4400,44.62,22.622,19.543,2.455,-12120.625
4401,45.358,21.037,23.147,1.174,-12121.799
4402,44.725,20.451,24.359,-0.085,-12121.714
4403,43.888,20.864,25.57,-2.546,-12119.168
4404,43.362,20.969,23.52,-1.127,-12118.041
4405,44.057,22.535,19.406,2.116,-12120.157
4406,45.61,22.937,15.912,6.761,-12126.918
4407,45.486,23.505,13.099,8.882,-12135.8
4408,46.156,24.374,8.622,13.16,-12148.96
4409,45.39,24.876,4.824,15.69,-12164.65
4410,45.292,27.63,1.915,15.747,-12180.397
4411,44.064,28.543,0.137,15.384,-12195.781
4412,40.475,30.249,0,10.226,-12206.007
4413,37.468,31.08,0,6.388,-12212.395
4414,37.76,32.248,0,5.512,-12217.907
4415,35.972,32.636,0,3.336,-12221.243
4416,34.748,33.573,0,1.175,-12222.418
4417,33.955,34.542,0,-0.587,-12221.831
4418,34.235,34.599,0.007,-0.371,-12221.46
4419,35.728,34.57,0.931,0.227,-12221.687
4420,39.331,34.877,3.675,0.779,-12222.466
4421,42.431,34.173,7.456,0.802,-12223.268
4422,43.184,33.726,12.211,-2.753,-12220.515
4423,43.505,32.538,17.147,-6.18,-12214.335
4424,44.277,32.095,19.359,-7.177,-12207.158
4425,45.012,30.239,20.26,-5.487,-12201.671
4426,44.382,29.105,22.98,-7.703,-12193.968
4427,43.539,27.05,23.469,-6.98,-12186.988
4428,43.014,25.375,23.619,-5.98,-12181.008
4429,43.697,25.826,19.865,-1.994,-12179.014
4430,45.249,25.379,15.299,4.571,-12183.585
4431,45.149,25.85,11.87,7.429,-12191.014
4432,45.812,27.463,8.133,10.216,-12201.23
4433,45.039,29.709,4.543,10.787,-12212.017
4434,44.943,29.634,1.593,13.716,-12225.733
4435,43.75,29.787,0.129,13.834,-12239.567
4436,40.213,28.86,0,11.353,-12250.92
4437,37.214,26.033,0,11.181,-12262.101
4438,37.713,25.917,0,11.796,-12273.897
4439,35.926,27.305,0,8.621,-12282.518
4440,34.702,27.566,0,7.136,-12289.654
4441,33.909,26.922,0,6.987,-12296.641
4442,34.193,27.12,0.008,7.065,-12303.706
4443,35.689,28.838,1.191,5.66,-12309.366
4444,39.292,29.283,4.835,5.174,-12314.54
4445,42.39,29.049,9.553,3.788,-12318.328
4446,43.144,28.278,13.303,1.563,-12319.891
4447,43.465,26.769,17.367,-0.671,-12319.22
4448,44.235,23.62,18.324,2.291,-12321.511
4449,44.969,20.732,19.569,4.668,-12326.179
4450,44.343,19.201,21.175,3.967,-12330.146
4451,43.5,20.098,20.912,2.49,-12332.636
4452,42.974,22.196,18.528,2.25,-12334.886
4453,43.66,24.633,14.732,4.295,-12339.181
4454,45.206,26.914,8.76,9.532,-12348.713
4455,45.106,29.759,5.039,10.308,-12359.021
4456,45.77,33.233,3.248,9.289,-12368.31
4457,44.997,36.13,1.45,7.417,-12375.727
4458,44.899,37.765,0.534,6.6,-12382.327
4459,43.701,39.19,0.047,4.464,-12386.791
4460,40.164,41.691,0,-1.527,-12385.264
4461,37.162,41.189,0,-4.027,-12381.237
4462,36.821,41.376,0,-4.555,-12376.682
4463,35.032,41.607,0,-6.575,-12370.107
4464,33.809,41.811,0,-8.002,-12362.105
4465,33.014,41.821,0,-8.807,-12353.298
4466,33.296,41.991,0.002,-8.697,-12344.601
4467,34.796,42.462,0.836,-8.502,-12336.099
4468,38.404,42.925,3.657,-8.178,-12327.921
4469,41.505,42.669,7.718,-8.882,-12319.039
4470,42.259,42.621,11.568,-11.93,-12307.109
4471,42.581,42.624,13.912,-13.955,-12293.154
4472,43.352,42.562,14.195,-13.405,-12279.749
4473,44.084,42.242,17.788,-15.946,-12263.803
4474,43.458,42.212,18.724,-17.478,-12246.325
4475,42.614,42.535,19.799,-19.72,-12226.605
4476,42.089,43.52,19.604,-21.035,-12205.57
4477,42.773,44.735,17.006,-18.968,-12186.602
4478,44.321,45.648,13.826,-15.153,-12171.449
4479,44.222,44.968,12.661,-13.407,-12158.042
4480,44.883,44.123,8.73,-7.97,-12150.072
4481,44.11,44.102,5.173,-5.165,-12144.907
4482,44.008,42.843,1.883,-0.718,-12144.189
4483,42.816,42.654,0.119,0.043,-12144.232
4484,39.281,44.853,0,-5.572,-12138.66
4485,36.281,45.279,0,-8.998,-12129.662
4486,32.368,47.047,0,-14.679,-12114.983
4487,29.409,47.195,0,-17.786,-12097.197
4488,27.544,46.914,0,-19.37,-12077.827
4489,24.468,47.009,0,-22.541,-12055.286
4490,25.302,47.113,0.006,-21.817,-12033.469
4491,29.239,47.766,1.191,-19.718,-12013.751
4492,33.955,48.73,4.87,-19.645,-11994.106
4493,37.566,47.61,9.359,-19.403,-11974.703
4494,39.829,45.948,12.546,-18.665,-11956.038
4495,40.655,44.651,17.012,-21.008,-11935.03
4496,41.158,38.769,21.121,-18.732,-11916.298
4497,41.122,37.651,24.289,-20.818,-11895.48
4498,40.261,38.143,27.217,-25.099,-11870.381
4499,39.567,40.512,26.017,-26.962,-11843.419
4500,39.189,42.053,25.905,-28.769,-11814.65
4501,39.904,43.372,22.672,-26.14,-11788.51
4502,40.418,43.899,19.425,-22.906,-11765.604
4503,40.026,43.892,14.501,-18.367,-11747.237
4504,39.786,41.561,10.455,-12.23,-11735.007
4505,39.884,39.325,6.118,-5.559,-11729.448
4506,39.889,38.454,2.277,-0.842,-11728.606
4507,39.541,37.705,0.143,1.693,-11730.299
4508,36.423,39.816,0,-3.393,-11726.906
4509,32.86,39.033,0,-6.173,-11720.733
4510,32.271,38.12,0,-5.849,-11714.884
4511,29.317,36.546,0,-7.229,-11707.655
4512,27.474,34.802,0,-7.328,-11700.327
4513,24.428,32.462,0,-8.034,-11692.293
4514,25.339,29.867,0.006,-4.534,-11687.759
4515,29.257,27.961,1.378,-0.082,-11687.677
4516,33.923,26.6,5.322,2.001,-11689.678
4517,37.493,24.295,10.241,2.957,-11692.635
4518,39.72,22.704,15.445,1.571,-11694.206
4519,40.534,21.263,20.374,-1.103,-11693.103
4520,41.036,19.026,23.193,-1.183,-11691.92
4521,41.003,18.798,25.463,-3.258,-11688.662
4522,40.138,18.345,26.693,-4.9,-11683.762
4523,39.452,17.316,25.651,-3.515,-11680.247
4524,39.081,16.373,23.99,-1.282,-11678.965
4525,39.808,16.173,21.375,2.26,-11681.225
4526,40.324,16.448,17.686,6.19,-11687.415
4527,39.896,16.166,14.415,9.315,-11696.73
4528,39.662,15.56,9.858,14.244,-11710.974
4529,39.76,14.227,5.487,20.046,-11731.02
4530,39.763,12.581,1.831,25.351,-11756.371
4531,39.363,12.078,0.127,27.158,-11783.529
4532,36.166,12.243,0,23.923,-11807.452
4533,32.586,11.734,0,20.852,-11828.304
4534,37.803,11.445,0,26.358,-11854.662
4535,36.018,10.599,0,25.419,-11880.081
4536,34.827,10.135,0,24.692,-11904.773
4537,34.063,9.266,0,24.797,-11929.57
4538,34.45,8.415,0.005,26.03,-11955.6
4539,35.932,8.002,1.135,26.795,-11982.395
4540,39.478,7.311,4.591,27.576,-12009.971
4541,42.523,6.871,9.765,25.887,-12035.858
4542,43.237,6.504,14.871,21.862,-12057.72
4543,43.551,6.675,20.001,16.875,-12074.595
4544,44.316,6.853,23.659,13.804,-12088.399
4545,45.052,8.582,27.165,9.305,-12097.704
4546,44.415,10.528,27.225,6.662,-12104.366
4547,43.583,12.511,27.089,3.983,-12108.349
4548,43.065,14.471,24.923,3.671,-12112.02
4549,43.765,15.593,21.491,6.681,-12118.701
4550,45.316,15.413,17.52,12.383,-12131.084
4551,45.171,13.78,13.745,17.646,-12148.73
4552,45.83,12.267,8.221,25.342,-12174.072
4553,45.06,11.058,4.967,29.035,-12203.107
4554,44.96,10.603,1.643,32.714,-12235.821
4555,43.693,9.992,0.116,33.585,-12269.406
4556,40.054,9.793,0,30.261,-12299.667
4557,37.027,9.73,0,27.297,-12326.964
4558,38.419,9.637,0,28.782,-12355.746
4559,36.632,9.912,0,26.72,-12382.466
4560,35.43,10.423,0,25.007,-12407.473
4561,34.656,10.952,0,23.704,-12431.177
4562,34.999,11.151,0.003,23.845,-12455.022
4563,36.492,11.266,1.053,24.173,-12479.195
4564,40.071,11.191,4.33,24.55,-12503.745
4565,43.139,11.179,8.704,23.256,-12527.001
4566,43.871,11.772,13.434,18.665,-12545.666
4567,44.189,12.576,16.533,15.08,-12560.746
4568,44.955,12.358,20.207,12.39,-12573.136
4569,45.691,13.492,21.894,10.305,-12583.441
4570,45.058,15.004,21.213,8.841,-12592.282
4571,44.222,16.219,19.162,8.841,-12601.123
4572,43.7,17.311,18.216,8.173,-12609.296
4573,44.394,18.691,15.173,10.53,-12619.826
4574,45.944,20.628,13.02,12.296,-12632.122
4575,45.816,21.916,10.563,13.337,-12645.459
4576,46.473,23.457,7.999,15.017,-12660.476
4577,45.702,24.791,4.343,16.568,-12677.044
4578,45.597,26.301,1.499,17.797,-12694.841
4579,44.357,28.544,0.078,15.735,-12710.576
4580,40.761,31.869,0,8.892,-12719.468
4581,37.745,33.389,0,4.356,-12723.824
4582,37.544,34.479,0,3.065,-12726.889
4583,35.759,34.633,0,1.126,-12728.015
4584,34.532,34.642,0,-0.11,-12727.905
4585,33.734,34.348,0,-0.614,-12727.291
4586,34,33.973,0,0.027,-12727.318
4587,35.516,33.565,0.907,1.044,-12728.362
4588,39.143,34.134,3.746,1.263,-12729.625
4589,42.259,35.541,7.229,-0.511,-12729.114
4590,43.028,34.12,10.483,-1.575,-12727.539
4591,43.352,32.666,13.297,-2.611,-12724.928
4592,44.121,29.991,13.507,0.623,-12725.551
4593,44.85,28.129,14.624,2.097,-12727.648
4594,44.225,26.188,16.891,1.146,-12728.794
4595,43.382,25.048,16.119,2.215,-12731.009
4596,42.859,23.755,15.618,3.486,-12734.495
4597,43.539,22.664,13.869,7.006,-12741.501
4598,45.084,20.927,12.02,12.137,-12753.638
4599,44.99,20.111,9.99,14.889,-12768.527
4600,45.641,20.13,7.153,18.358,-12786.885
4601,44.863,20.96,4.171,19.732,-12806.617
4602,44.76,22.172,1.459,21.129,-12827.746
4603,43.573,23.697,0.076,19.8,-12847.546
4604,40.056,26.821,0,13.235,-12860.781
4605,37.056,26.118,0,10.938,-12871.719
4606,36.743,24.506,0,12.237,-12883.956
4607,34.958,23.297,0,11.661,-12895.617
4608,33.719,23.05,0,10.669,-12906.286
4609,32.908,23.539,0,9.369,-12915.655
4610,33.131,22.353,0,10.778,-12926.433
4611,34.663,21.482,0.512,12.669,-12939.102
4612,38.317,18.493,1.566,18.258,-12957.36
4613,41.455,15.78,2.967,22.708,-12980.068
4614,42.242,15.78,4.199,22.263,-13002.331
4615,42.572,18.189,6.729,17.654,-13019.985
4616,43.341,20.792,7.529,15.02,-13035.005
4617,44.066,23.03,9.092,11.944,-13046.949
4618,43.449,24.564,9.474,9.411,-13056.36
4619,42.6,25.988,9.628,6.984,-13063.344
4620,42.073,25.054,11.23,5.789,-13069.133
4621,42.75,23.171,11.129,8.45,-13077.583
4622,44.29,21.353,11.532,11.405,-13088.988
4623,44.214,20.363,10.509,13.342,-13102.33
4624,44.859,20.823,7.251,16.785,-13119.115
4625,44.082,21.743,5.068,17.271,-13136.386
4626,43.974,21.974,1.664,20.336,-13156.722
4627,42.815,21.716,0.084,21.015,-13177.737
4628,39.339,21.974,0,17.365,-13195.102
4629,36.348,21.328,0,15.02,-13210.122
4630,36.01,21.339,0,14.671,-13224.793
4631,34.222,21.78,0,12.442,-13237.235
4632,32.99,20.75,0,12.24,-13249.475
4633,32.185,17.664,0,14.521,-13263.996
4634,32.423,16.441,0,15.982,-13279.978
4635,33.953,14.021,0.495,19.437,-13299.415
4636,37.602,12.928,1.79,22.884,-13322.299
4637,40.727,12.37,1.981,26.376,-13348.675
4638,41.51,11.492,3.439,26.579,-13375.254
4639,41.838,11.055,5.356,25.427,-13400.681
4640,42.606,10.347,8.337,23.922,-13424.603
4641,43.333,12.593,9.595,21.145,-13445.748
4642,42.711,16.621,10.747,15.343,-13461.091
4643,41.864,20.849,10.203,10.812,-13471.903
4644,41.339,24.506,11.573,5.26,-13477.163
4645,42.02,27.041,11.548,3.431,-13480.594
4646,43.561,29.587,10.069,3.905,-13484.499
4647,43.476,31.591,7.13,4.755,-13489.254
4648,44.123,34.439,5.695,3.989,-13493.243
4649,43.344,36.999,2.847,3.498,-13496.741
4650,43.234,39.188,0.776,3.27,-13500.011
4651,42.068,42.686,0.015,-0.633,-13499.378
4652,38.573,45.074,0,-6.501,-13492.877
4653,35.578,48.571,0,-12.993,-13479.884
4654,31.181,49.729,0,-18.548,-13461.336
4655,28.236,50.466,0,-22.23,-13439.106
4656,26.364,50.165,0,-23.801,-13415.305
4657,23.299,50.923,0,-27.624,-13387.681
4658,24.078,51.621,0,-27.543,-13360.138
4659,28.033,52.756,0.362,-25.085,-13335.053
4660,32.784,54.227,1.667,-23.11,-13311.943
4661,36.422,55.402,4.68,-23.66,-13288.283
4662,38.708,55.943,7.919,-25.154,-13263.129
4663,39.532,56.087,11.708,-28.263,-13234.866
4664,40.038,56.278,17.268,-33.508,-13201.358
4665,40.003,56.917,19.164,-36.078,-13165.28
4666,39.148,56.625,20.761,-38.238,-13127.042
4667,38.45,54.533,21.684,-37.767,-13089.275
4668,38.072,51.887,21.527,-35.342,-13053.933
4669,38.781,48.808,20.041,-30.068,-13023.865
4670,39.291,46.157,15.772,-22.638,-13001.227
4671,38.921,42.516,12.604,-16.199,-12985.028
4672,38.675,37.249,8.948,-7.522,-12977.506
4673,38.753,32.919,5.475,0.359,-12977.865
4674,38.749,29.199,1.759,7.791,-12985.656
4675,38.424,26.111,0.087,12.226,-12997.882
4676,35.352,23.389,0,11.963,-13009.845
4677,31.799,20.895,0,10.904,-13020.749
4678,30.872,18.721,0,12.151,-13032.9
4679,27.927,15.783,0,12.144,-13045.044
4680,26.067,12.775,0,13.292,-13058.336
4681,23.013,10.309,0,12.704,-13071.04
4682,23.826,8.531,0,15.295,-13086.335
4683,27.772,7.529,0.531,19.712,-13106.047
4684,32.502,7.152,1.995,23.355,-13129.402
4685,36.123,8.126,4.403,23.594,-13152.996
4686,38.389,9.358,6.899,22.132,-13175.128
4687,39.215,11.241,10.397,17.577,-13192.705
4688,39.718,14.53,13.67,11.518,-13204.223
4689,39.683,13.471,13.708,12.504,-13216.727
4690,38.828,10.932,12.992,14.904,-13231.631
4691,38.132,10.712,12.502,14.918,-13246.549
4692,37.757,13.265,11.845,12.647,-13259.196
4693,38.47,15.57,10.703,12.197,-13271.393
4694,38.984,16.152,7.646,15.186,-13286.579
4695,38.6,16.589,6.95,15.061,-13301.64
4696,38.353,17.711,4.567,16.075,-13317.715
4697,38.433,19.829,2.932,15.672,-13333.387
4698,38.426,21.367,1.002,16.057,-13349.444
4699,38.079,22.027,0.031,16.021,-13365.465
4700,34.975,26.474,0,8.501,-13373.966
4701,31.412,27.938,0,3.474,-13377.44
4702,35.513,29.245,0,6.268,-13383.708
4703,33.727,30.755,0,2.972,-13386.68
4704,32.487,31.311,0,1.176,-13387.856
4705,31.675,31.48,0,0.195,-13388.051
4706,31.889,30.926,0.001,0.962,-13389.013
4707,33.434,30.599,0.402,2.433,-13391.446
4708,37.097,28.678,2.184,6.235,-13397.681
4709,40.242,26.432,6.466,7.344,-13405.025
4710,41.038,27.214,9.447,4.377,-13409.402
4711,41.37,29.05,12.327,-0.007,-13409.395
4712,42.136,28.346,15.908,-2.118,-13407.277
4713,42.862,29.924,18.842,-5.904,-13401.373
4714,42.242,30.343,20.309,-8.41,-13392.963
4715,41.392,30.936,22.685,-12.229,-13380.734
4716,40.866,28.868,24.958,-12.96,-13367.774
4717,41.543,24.849,21.102,-4.408,-13363.366
4718,43.081,22.502,15.852,4.727,-13368.093
4719,43.005,21.169,10.109,11.727,-13379.82
4720,43.649,20.317,7.293,16.039,-13395.859
4721,42.867,18.926,4.129,19.812,-13415.671
4722,42.756,20.322,1.35,21.084,-13436.755
4723,41.604,20.933,0.061,20.61,-13457.365
4724,38.131,21.487,0,16.644,-13474.009
4725,35.143,23.812,0,11.331,-13485.34
4726,36.626,25.991,0,10.635,-13495.975
4727,34.839,26.33,0,8.509,-13504.484
4728,33.6,26.9,0,6.7,-13511.184
4729,32.789,27.557,0,5.232,-13516.416
4730,33.003,29.36,0,3.643,-13520.059
4731,34.55,31.042,0.694,2.814,-13522.873
4732,38.214,32.464,3.457,2.293,-13525.166
4733,41.358,33.037,6.365,1.956,-13527.122
4734,42.155,32.793,10.877,-1.515,-13525.607
4735,42.486,32.178,15.347,-5.039,-13520.568
4736,43.256,31.245,19.378,-7.367,-13513.201
4737,43.979,30.518,20.86,-7.399,-13505.802
4738,43.357,33.357,22.354,-12.354,-13493.448
4739,42.51,35.696,23.149,-16.335,-13477.113
4740,41.983,37.703,22.49,-18.21,-13458.903
4741,42.662,38.267,21.006,-16.611,-13442.292
4742,44.199,38.726,17.969,-12.496,-13429.796
4743,44.126,38.435,13.578,-7.887,-13421.909
4744,44.767,37.577,9.315,-2.125,-13419.784
4745,43.983,36.069,5.215,2.699,-13422.483
4746,43.871,34.03,1.557,8.284,-13430.767
4747,42.72,33.223,0.06,9.437,-13440.204
4748,39.251,32.812,0,6.439,-13446.643
4749,36.258,31.344,0,4.914,-13451.557
4750,36.906,30.217,0,6.689,-13458.246
4751,35.119,29.026,0,6.093,-13464.339
4752,33.887,27.369,0,6.518,-13470.857
4753,33.081,25.267,0,7.814,-13478.671
4754,33.316,23.576,0,9.74,-13488.411
4755,34.857,22.318,0.648,11.891,-13500.302
4756,38.513,21.075,3.365,14.073,-13514.375
4757,41.646,20.159,6.588,14.899,-13529.274
4758,42.434,18.345,10.451,13.638,-13542.912
4759,42.765,16.329,15.487,10.949,-13553.861
4760,43.531,12.885,18.754,11.892,-13565.753
4761,44.258,11.762,23.102,9.394,-13575.147
4762,43.634,11.931,24.173,7.53,-13582.677
4763,42.787,12.361,24.273,6.153,-13588.83
4764,42.264,12.984,23.035,6.245,-13595.075
4765,42.945,13.508,20.949,8.488,-13603.563
4766,44.481,13.448,17.525,13.508,-13617.071
4767,44.398,12.82,14.269,17.309,-13634.38
4768,45.041,10.979,9.425,24.637,-13659.017
4769,44.257,8.743,5.601,29.913,-13688.93
4770,44.145,6.985,1.759,35.401,-13724.331
4771,42.978,6.22,0.048,36.71,-13761.041
4772,39.493,5.721,0,33.772,-13794.813
4773,36.497,5.557,0,30.94,-13825.753
4774,37.136,5.025,0,32.111,-13857.864
4775,35.352,4.665,0,30.687,-13888.551
4776,34.117,4.28,0,29.837,-13918.388
4777,33.308,3.873,0,29.435,-13947.823
4778,33.544,3.641,0,29.903,-13977.726
4779,35.09,3.542,0.727,30.821,-14008.547
4780,38.744,3.425,3.829,31.49,-14040.037
4781,41.879,3.284,8.269,30.326,-14070.363
4782,42.669,3.211,13.029,26.429,-14096.792
4783,43,3.16,17.347,22.493,-14119.285
4784,43.766,3.202,20.252,20.312,-14139.597
4785,44.491,3.167,22.212,19.112,-14158.709
4786,43.87,3.573,23.215,17.082,-14175.791
4787,43.024,4.001,24.242,14.781,-14190.572
4788,42.496,4.606,20.231,17.659,-14208.231
4789,43.177,5.462,19.148,18.567,-14226.798
4790,44.715,6.346,16.292,22.077,-14248.875
4791,44.631,8.334,13.458,22.839,-14271.714
4792,45.275,11.169,8.664,25.442,-14297.156
4793,44.492,13.824,5.044,25.624,-14322.78
4794,44.379,15.504,1.414,27.461,-14350.241
4795,43.212,16.975,0.039,26.198,-14376.439
4796,39.726,16.339,0,23.387,-14399.826
4797,36.73,14.844,0,21.886,-14421.712
4798,37.321,14.489,0,22.832,-14444.544
4799,35.535,15.923,0,19.612,-14464.156
4800,34.335,17.374,0,16.961,-14481.117
4801,33.563,19.757,0,13.806,-14494.923
4802,33.911,21.566,0,12.345,-14507.268
4803,35.424,23.873,0.384,11.167,-14518.435
4804,39.016,27.605,1.67,9.741,-14528.176
4805,42.089,29.793,2.745,9.551,-14537.727
4806,42.827,31.118,4.212,7.497,-14545.224
4807,43.145,32.253,5.251,5.641,-14550.865
4808,43.912,31.391,6.793,5.728,-14556.593
4809,44.64,32.793,7.994,3.853,-14560.446
4810,44.009,33.198,10.008,0.803,-14561.249
4811,43.174,34.214,10.919,-1.959,-14559.29
4812,42.653,35.258,11.181,-3.786,-14555.504
4813,43.352,36.556,12.927,-6.131,-14549.373
4814,44.892,37.462,9.451,-2.021,-14547.352
4815,44.764,37.467,7.719,-0.422,-14546.93
4816,45.409,37.149,5.25,3.01,-14549.94
4817,44.629,36.117,3.245,5.267,-14555.207
4818,44.522,35.974,0.89,7.658,-14562.865
4819,43.278,35.11,0.021,8.147,-14571.012
4820,39.683,32.196,0,7.487,-14578.499
4821,36.66,33.279,0,3.381,-14581.88
4822,34.306,33.795,0,0.511,-14582.391
4823,31.364,33.048,0,-1.684,-14580.707
4824,29.584,31.809,0,-2.225,-14578.482
4825,26.616,30.463,0,-3.847,-14574.635
4826,27.682,28.509,0,-0.827,-14573.808
4827,31.563,25.916,0.324,5.323,-14579.131
4828,36.143,24.169,1.935,10.039,-14589.17
4829,39.626,25.376,4.784,9.466,-14598.636
4830,41.775,26.421,7.275,8.079,-14606.715
4831,42.572,27.322,9.663,5.587,-14612.302
4832,43.074,28.486,12.372,2.216,-14614.518
4833,43.054,27.952,14.419,0.683,-14615.201
4834,42.175,26.222,15.879,0.074,-14615.275
4835,41.51,23.394,15.43,2.686,-14617.961
4836,41.147,21.195,17.015,2.937,-14620.898
4837,41.894,19.8,14.358,7.736,-14628.634
4838,42.424,18.799,12.204,11.421,-14640.055
4839,41.929,17.912,9.239,14.778,-14654.833
4840,41.689,17.499,6.533,17.657,-14672.49
4841,41.778,16.979,3.363,21.436,-14693.926
4842,41.769,16.828,1.042,23.899,-14717.825
4843,41.246,16.637,0.021,24.588,-14742.413
4844,37.889,16.649,0,21.24,-14763.653
4845,34.271,18.066,0,16.205,-14779.858
4846,32.267,18.848,0,13.419,-14793.277
4847,29.33,19.043,0,10.287,-14803.564
4848,27.503,18.192,0,9.311,-14812.875
4849,24.496,16.925,0,7.571,-14820.446
4850,25.408,15.507,0,9.901,-14830.347
4851,29.329,14.032,0.459,14.838,-14845.185
4852,34,12.429,3.042,18.529,-14863.714
4853,37.569,11.478,7.965,18.126,-14881.84
4854,39.787,10.905,12.379,16.503,-14898.343
4855,40.6,11.253,15.322,14.025,-14912.368
4856,41.102,11.165,18.45,11.487,-14923.855
4857,41.075,10.759,20.768,9.548,-14933.403
4858,40.211,10.247,20.273,9.691,-14943.094
4859,39.527,10.033,21.624,7.87,-14950.964
4860,39.155,9.13,21.075,8.95,-14959.914
4861,39.886,8.544,18.788,12.554,-14972.468
4862,40.406,8.498,18.079,13.829,-14986.297
4863,39.979,8.576,14.058,17.345,-15003.642
4864,39.73,9.542,9.478,20.71,-15024.352
4865,39.81,10.608,5.159,24.043,-15048.395
4866,39.796,11.814,1.433,26.549,-15074.944
4867,39.374,11.589,0.031,27.754,-15102.698
4868,36.167,11.375,0,24.792,-15127.49
4869,32.584,11.617,0,20.967,-15148.457
4870,36.943,11.826,0,25.117,-15173.574
4871,35.158,11.248,0,23.91,-15197.484
4872,33.944,10.16,0,23.784,-15221.268
4873,33.156,9.942,0,23.214,-15244.482
4874,33.454,10.37,0,23.084,-15267.566
4875,34.986,11.097,0.369,23.52,-15291.086
4876,38.606,11.58,2.074,24.952,-15316.038
4877,41.711,12.45,4.407,24.854,-15340.892
4878,42.47,13.387,7.039,22.044,-15362.936
4879,42.797,14.523,9.804,18.47,-15381.406
4880,43.562,14.297,10.635,18.63,-15400.036
4881,44.289,15.285,12.682,16.322,-15416.358
4882,43.661,17.13,13.474,13.057,-15429.415
4883,42.823,18.635,12.82,11.368,-15440.783
4884,42.298,20.678,10.522,11.098,-15451.881
4885,42.99,22.389,10.326,10.275,-15462.156
4886,44.529,23.678,7.817,13.034,-15475.19
4887,44.419,24.418,5.164,14.837,-15490.027
4888,45.06,24.693,3.478,16.889,-15506.916
4889,44.278,25.24,2.37,16.668,-15523.584
4890,44.165,26.146,0.833,17.186,-15540.77
4891,42.956,27.983,0.023,14.95,-15555.72
4892,39.405,29.027,0,10.378,-15566.098
4893,36.396,29.548,0,6.848,-15572.946
4894,36.858,29.516,0,7.342,-15580.288
4895,35.074,29.451,0,5.623,-15585.911
4896,33.842,29.622,0,4.22,-15590.131
4897,33.035,29.722,0,3.313,-15593.444
4898,33.273,29.633,0,3.64,-15597.084
4899,34.823,28.964,0.539,5.32,-15602.404
4900,38.485,27.613,3.781,7.091,-15609.495
